relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,signal,region
,per_class,all,micro,mean,0.504098139311138,0.4635350334395965,0.5443868154014088,19,74,19,74,,5000,5000,1.0,3021694564,20260901,5,bus,c_sign,mixed
,per_class,all,micro,median,0.5063454446039701,0.46458064847840713,0.5493595792944062,19,74,19,74,,5000,5000,1.0,3021694564,20260901,5,bus,c_sign,mixed
,per_class,all,micro,q25,0.48916828789209066,0.4503696867198284,0.5270757872872055,19,74,19,74,,5000,5000,1.0,3021694564,20260901,5,bus,c_sign,mixed
,per_class,all,micro,q75,0.5195682582102323,0.4756411901023239,0.5654560699000616,19,74,19,74,,5000,5000,1.0,3021694564,20260901,5,bus,c_sign,mixed
,per_class,all,micro,mean,0.538649724110488,0.4950259536368857,0.5796071304905194,28,127,28,127,,5000,5000,1.0,3021694564,20260901,6,car,c_sign,mixed
,per_class,all,micro,median,0.54294055806739,0.49974314791357355,0.5840443618802561,28,127,28,127,,5000,5000,1.0,3021694564,20260901,6,car,c_sign,mixed
,per_class,all,micro,q25,0.5246733191556164,0.4815825916059564,0.5657576010658567,28,127,28,127,,5000,5000,1.0,3021694564,20260901,6,car,c_sign,mixed
,per_class,all,micro,q75,0.5588655674031803,0.5123329260153696,0.6020817359313172,28,127,28,127,,5000,5000,1.0,3021694564,20260901,6,car,c_sign,mixed
,per_class,all,micro,mean,0.61088509744767,0.5423411704868906,0.675901782353995,22,119,22,119,,5000,5000,1.0,3021694564,20260901,7,cat,c_sign,mixed
,per_class,all,micro,median,0.6139634451405569,0.5445560033353312,0.6786295979223012,22,119,22,119,,5000,5000,1.0,3021694564,20260901,7,cat,c_sign,mixed
,per_class,all,micro,q25,0.5905074837871573,0.5182857249328359,0.6590161101109097,22,119,22,119,,5000,5000,1.0,3021694564,20260901,7,cat,c_sign,mixed
,per_class,all,micro,q75,0.6335804403166879,0.5648609222179013,0.6983113169980546,22,119,22,119,,5000,5000,1.0,3021694564,20260901,7,cat,c_sign,mixed
,per_class,all,micro,mean,0.5391896572484766,0.492043167276225,0.5873693639385913,31,123,31,123,,5000,5000,1.0,3021694564,20260901,8,chair,c_sign,mixed
,per_class,all,micro,median,0.5424607771058236,0.4932887393049896,0.5928917770138518,31,123,31,123,,5000,5000,1.0,3021694564,20260901,8,chair,c_sign,mixed
,per_class,all,micro,q25,0.5269612842990506,0.48113102094240245,0.574216204943756,31,123,31,123,,5000,5000,1.0,3021694564,20260901,8,chair,c_sign,mixed
,per_class,all,micro,q75,0.5556538965432875,0.5044626612274442,0.6081088792161811,31,123,31,123,,5000,5000,1.0,3021694564,20260901,8,chair,c_sign,mixed
,per_class,all,micro,mean,0.33917103402125537,0.28698349584345567,0.3947865152110656,13,71,13,71,,5000,5000,1.0,3021694564,20260901,9,cow,c_sign,mixed
,per_class,all,micro,median,0.34012888830441695,0.28828590407967564,0.3950591858911018,13,71,13,71,,5000,5000,1.0,3021694564,20260901,9,cow,c_sign,mixed
,per_class,all,micro,q25,0.33658287674188614,0.2838137713599611,0.3921994722290681,13,71,13,71,,5000,5000,1.0,3021694564,20260901,9,cow,c_sign,mixed
,per_class,all,micro,q75,0.34271704577482665,0.29119067723536257,0.3967781229664316,13,71,13,71,,5000,5000,1.0,3021694564,20260901,9,cow,c_sign,mixed
,per_class,all,micro,mean,0.5592479538349878,0.4952691730614751,0.6204582075455357,21,75,21,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,c_sign,mixed
,per_class,all,micro,median,0.5607129775342488,0.49709386942287287,0.6219714557568731,21,75,21,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,c_sign,mixed
,per_class,all,micro,q25,0.5564347647485279,0.4917425077977149,0.6186161973208439,21,75,21,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,c_sign,mixed
,per_class,all,micro,q75,0.5633388615789867,0.4993505570292473,0.6242090790063367,21,75,21,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,c_sign,mixed
,per_class,all,micro,mean,0.6174394566388356,0.5730238470481709,0.6626868789295355,28,128,28,128,,5000,5000,1.0,3021694564,20260901,11,dog,c_sign,mixed
,per_class,all,micro,median,0.6177310028246471,0.5733710436203651,0.6630732225310622,28,128,28,128,,5000,5000,1.0,3021694564,20260901,11,dog,c_sign,mixed
,per_class,all,micro,q25,0.6110326269907611,0.568296474777162,0.654851712969909,28,128,28,128,,5000,5000,1.0,3021694564,20260901,11,dog,c_sign,mixed
,per_class,all,micro,q75,0.6241378321179322,0.5774396406213442,0.6717765162752449,28,128,28,128,,5000,5000,1.0,3021694564,20260901,11,dog,c_sign,mixed
,per_class,all,micro,mean,0.5987468163172404,0.5372799420838846,0.6626125785708428,15,79,15,79,,5000,5000,1.0,3021694564,20260901,12,horse,c_sign,mixed
,per_class,all,micro,median,0.5992676496505738,0.5373210661734144,0.6631045628677715,15,79,15,79,,5000,5000,1.0,3021694564,20260901,12,horse,c_sign,mixed
,per_class,all,micro,q25,0.5898103555043538,0.5317028957095585,0.6501289681827819,15,79,15,79,,5000,5000,1.0,3021694564,20260901,12,horse,c_sign,mixed
,per_class,all,micro,q75,0.6079436937967936,0.5418923848308623,0.6777318695901583,15,79,15,79,,5000,5000,1.0,3021694564,20260901,12,horse,c_sign,mixed
,per_class,all,micro,mean,0.5239709379772346,0.4415066743028109,0.6069423255821068,20,76,20,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,c_sign,mixed
,per_class,all,micro,median,0.518431083112955,0.434812076231747,0.6029253411665557,20,76,20,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,c_sign,mixed
,per_class,all,micro,q25,0.5063771441578865,0.42143452153319405,0.5933974082131633,20,76,20,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,c_sign,mixed
,per_class,all,micro,q75,0.5387948043644428,0.4577857633786542,0.6199313798121043,20,76,20,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,c_sign,mixed
,per_class,all,micro,mean,0.6071786868497899,0.5794148587600045,0.6343849894451992,98,445,98,445,,5000,5000,1.0,3021694564,20260901,14,person,c_sign,mixed
,per_class,all,micro,median,0.6083269116221642,0.5802240900434534,0.6360900533978731,98,445,98,445,,5000,5000,1.0,3021694564,20260901,14,person,c_sign,mixed
,per_class,all,micro,q25,0.594791936783158,0.5668870566404663,0.6224593075525583,98,445,98,445,,5000,5000,1.0,3021694564,20260901,14,person,c_sign,mixed
,per_class,all,micro,q75,0.6208488066889801,0.5924975655366601,0.6491562598834727,98,445,98,445,,5000,5000,1.0,3021694564,20260901,14,person,c_sign,mixed
,per_class,all,micro,mean,0.6514968776702881,0.5517529974835259,0.7542789138555527,10,85,10,85,,5000,4999,0.9998,3021694564,20260901,15,pottedplant,c_sign,mixed
,per_class,all,micro,median,0.6571056723594666,0.5558010235677163,0.7615314984694124,10,85,10,85,,5000,4999,0.9998,3021694564,20260901,15,pottedplant,c_sign,mixed
,per_class,all,micro,q25,0.6446294650435448,0.5470762485017379,0.7464339088234637,10,85,10,85,,5000,4999,0.9998,3021694564,20260901,15,pottedplant,c_sign,mixed
,per_class,all,micro,q75,0.6644815638661384,0.5605056750774383,0.7731292804703117,10,85,10,85,,5000,4999,0.9998,3021694564,20260901,15,pottedplant,c_sign,mixed
,per_class,all,micro,mean,0.3674443010321427,0.31027690505535005,0.4336911479525623,11,57,11,57,,5000,5000,1.0,3021694564,20260901,16,sheep,c_sign,mixed
,per_class,all,micro,median,0.358990608968518,0.299292073331096,0.4270337734247247,11,57,11,57,,5000,5000,1.0,3021694564,20260901,16,sheep,c_sign,mixed
,per_class,all,micro,q25,0.3518261371011084,0.2900753757140289,0.42220309083605856,11,57,11,57,,5000,5000,1.0,3021694564,20260901,16,sheep,c_sign,mixed
,per_class,all,micro,q75,0.3784993016584353,0.32198155882990076,0.44320524070411915,11,57,11,57,,5000,5000,1.0,3021694564,20260901,16,sheep,c_sign,mixed
,per_class,all,micro,mean,0.5076085286966542,0.4411088968168223,0.57105208443221,19,90,19,90,,5000,5000,1.0,3021694564,20260901,17,sofa,c_sign,mixed
,per_class,all,micro,median,0.5115380404811156,0.44211464462491373,0.5782848544828771,19,90,19,90,,5000,5000,1.0,3021694564,20260901,17,sofa,c_sign,mixed
,per_class,all,micro,q25,0.4996767573450741,0.4349453615246934,0.5602862522390389,19,90,19,90,,5000,5000,1.0,3021694564,20260901,17,sofa,c_sign,mixed
,per_class,all,micro,q75,0.5197948021324057,0.44792448714954636,0.5907547848831329,19,90,19,90,,5000,5000,1.0,3021694564,20260901,17,sofa,c_sign,mixed
,per_class,all,micro,mean,0.46829483089623625,0.4275989304722576,0.5104402563593217,18,84,18,84,,5000,5000,1.0,3021694564,20260901,18,train,c_sign,mixed
,per_class,all,micro,median,0.4710936231745614,0.42598938368726524,0.5162556194265683,18,84,18,84,,5000,5000,1.0,3021694564,20260901,18,train,c_sign,mixed
,per_class,all,micro,q25,0.45771118584606385,0.4111718814587221,0.5043103040778079,18,84,18,84,,5000,5000,1.0,3021694564,20260901,18,train,c_sign,mixed
,per_class,all,micro,q75,0.4814285962945885,0.44170746753420054,0.522208550227806,18,84,18,84,,5000,5000,1.0,3021694564,20260901,18,train,c_sign,mixed
,per_class,all,micro,mean,0.5422881186446724,0.43692385029979053,0.6403464486230197,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,c_sign,mixed
,per_class,all,micro,median,0.5449188597062055,0.4368821490556002,0.6460437094932422,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,c_sign,mixed
,per_class,all,micro,q25,0.5259900895111701,0.4178635657997802,0.6252452036294226,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,c_sign,mixed
,per_class,all,micro,q75,0.5623836751808139,0.452978446672981,0.6630981570695128,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,c_sign,mixed
,all_rows,all,micro,mean,0.525391251437647,0.5182574021761696,0.5321903950272288,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,all,micro,median,0.5315825365071984,0.5237011472140918,0.5389886620644011,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,all,micro,q25,0.45949827164849055,0.45208580758674316,0.46658125679587215,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,all,micro,q75,0.5995891609250058,0.5911635193436087,0.6074950041680524,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,all,macro_class,mean,0.5100689148083977,0.49826052957563793,0.5221643522002594,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,all,macro_class,median,0.5151344362791506,0.5017109219006177,0.528405360619069,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,all,macro_class,q25,0.44341077799740536,0.43131605622967367,0.4556760903795808,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,all,macro_class,q75,0.5838317790390262,0.5703123032205122,0.5976574575894369,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,exactly_2_labels,micro,mean,0.5272615262044106,0.5176875329297402,0.5369198758171664,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,exactly_2_labels,micro,median,0.534448343922766,0.5240820570088071,0.5450175641864304,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,exactly_2_labels,micro,q25,0.4640991436974179,0.45446085516021545,0.4738223892473188,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,exactly_2_labels,micro,q75,0.5999897887970475,0.5886585927565071,0.6111172611728782,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,exactly_2_labels,macro_class,mean,0.5128389938464633,0.497782318803047,0.5277938899234746,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,exactly_2_labels,macro_class,median,0.5189585617951501,0.5021920654968944,0.5353857579757165,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,exactly_2_labels,macro_class,q25,0.4490671550059003,0.43378941326343073,0.46526803402935774,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,exactly_2_labels,macro_class,q75,0.5853122808191056,0.567926903145629,0.6025850861855678,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,3plus_labels,micro,mean,0.522583819552331,0.5126191102300492,0.5316838481658922,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,3plus_labels,micro,median,0.5272807305594243,0.5161649699947758,0.5374624316563962,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,3plus_labels,micro,q25,0.4525919950307703,0.44178831159925136,0.4625979047952177,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,3plus_labels,micro,q75,0.598987786473453,0.586927094489863,0.6103201642393815,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,3plus_labels,macro_class,mean,0.49359609349039835,0.4795638974030432,0.5122936310056135,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,3plus_labels,macro_class,median,0.49589642653088506,0.47775477365678043,0.5188008740100596,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,3plus_labels,macro_class,q25,0.4251936188687463,0.4093992901284411,0.44366049519287487,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,all_rows,3plus_labels,macro_class,q75,0.5648103358590042,0.5483884533565112,0.5886142810946327,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,c_sign,other_fg
,per_class,all,micro,mean,0.5236472542291509,0.4363866733317283,0.6019733927166677,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,c_sign,other_fg
,per_class,all,micro,median,0.5313339290710596,0.43284692876040937,0.6208951854209104,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,c_sign,other_fg
,per_class,all,micro,q25,0.47254839539527893,0.38316815905635815,0.5536523291486359,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,c_sign,other_fg
,per_class,all,micro,q75,0.5801366378481572,0.4775567253679037,0.671315868526165,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,c_sign,other_fg
,per_class,all,micro,mean,0.566299363412183,0.5309574561792811,0.599013038147592,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,c_sign,other_fg
,per_class,all,micro,median,0.5704846091878911,0.5312965944917365,0.6065699646199924,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,c_sign,other_fg
,per_class,all,micro,q25,0.4994457626404862,0.4664246736924079,0.5302614567739268,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,c_sign,other_fg
,per_class,all,micro,q75,0.6385495027837654,0.5946873339131502,0.679300833137499,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,c_sign,other_fg
,per_class,all,micro,mean,0.4628631227867387,0.41294532791601735,0.5326965956866209,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,c_sign,other_fg
,per_class,all,micro,median,0.45578036705652875,0.3989734542866548,0.5306838872283696,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,c_sign,other_fg
,per_class,all,micro,q25,0.38949808809492326,0.3318256686627865,0.4792185414413159,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,c_sign,other_fg
,per_class,all,micro,q75,0.5210987163914574,0.45558433946222066,0.6018166723847389,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,c_sign,other_fg
,per_class,all,micro,mean,0.4759541787232285,0.40786048369115663,0.5436498178508532,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,c_sign,other_fg
,per_class,all,micro,median,0.476177870788995,0.4033919171947572,0.5466533156111836,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,c_sign,other_fg
,per_class,all,micro,q25,0.4082937172668822,0.34142465513911757,0.4788412802843735,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,c_sign,other_fg
,per_class,all,micro,q75,0.548307313638575,0.46291668633156263,0.6304841889671104,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,c_sign,other_fg
,per_class,all,micro,mean,0.5351541093148344,0.5110614861074216,0.5592298641757752,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,c_sign,other_fg
,per_class,all,micro,median,0.5487703137099743,0.5207160292353866,0.5770035171015144,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,c_sign,other_fg
,per_class,all,micro,q25,0.46433389782905576,0.44103059211335444,0.4868748521694215,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,c_sign,other_fg
,per_class,all,micro,q75,0.6171880400429169,0.5843408217095042,0.6498768615788749,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,c_sign,other_fg
,per_class,all,micro,mean,0.43342241521230596,0.398879281060444,0.46777340468587303,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,c_sign,other_fg
,per_class,all,micro,median,0.43141236331532984,0.39578491583028264,0.4673171031034297,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,c_sign,other_fg
,per_class,all,micro,q25,0.38996246106484356,0.3602351203370528,0.4202616539668612,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,c_sign,other_fg
,per_class,all,micro,q75,0.47844385487191815,0.43690593737327765,0.5202104619188184,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,c_sign,other_fg
,per_class,all,micro,mean,0.51273499841404,0.4903055835943626,0.534942909335626,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,c_sign,other_fg
,per_class,all,micro,median,0.5219074262282516,0.49644951457660164,0.5472539894390549,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,c_sign,other_fg
,per_class,all,micro,q25,0.45031075618123706,0.42817931127233116,0.4719315922067811,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,c_sign,other_fg
,per_class,all,micro,q75,0.5826725186897984,0.5549164993901544,0.6106277959975355,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,c_sign,other_fg
,per_class,all,micro,mean,0.47249221498003924,0.43484486333404687,0.5088374413323677,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,c_sign,other_fg
,per_class,all,micro,median,0.4686229556798935,0.4276038852608985,0.5098029211238388,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,c_sign,other_fg
,per_class,all,micro,q25,0.3916163442035516,0.35323221266402727,0.43070639754927037,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,c_sign,other_fg
,per_class,all,micro,q75,0.5571702974538009,0.5109585465184259,0.5997341500081379,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,c_sign,other_fg
,per_class,all,micro,mean,0.5111189391253531,0.49512059813532117,0.5274250716000923,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,c_sign,other_fg
,per_class,all,micro,median,0.5170079011504896,0.49838600258741045,0.5360780406754574,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,c_sign,other_fg
