graph,lambda,region,location,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.32714763186162427,0.303648277255426,0.3504147973469172,84,96,84,96,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.25475304223419654,0.23642975262740112,0.2726539163783425,84,96,84,96,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.45484143690693946,0.4239411924272867,0.48510893053184684,84,96,84,96,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4787958982344599,0.46408981459461307,0.49234457187935715,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.43252886301034116,0.4156134845478354,0.4488996112504201,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.3204549897513161,0.30537863056979153,0.3369117957444862,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5983807228199424,0.5768499212138154,0.618032966694639,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.40657981384532693,0.38532160203688687,0.42668261524331486,113,127,113,127,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.3631755494372507,0.341164107384681,0.3842582170831917,113,127,113,127,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.2731831554752008,0.2560652964436989,0.28976625406245865,113,127,113,127,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5005982046435892,0.46997690063056957,0.5297121822352296,113,127,113,127,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4556424086771678,0.44316995035670476,0.467505982446856,117,119,117,119,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.40856739458365315,0.3947899488122042,0.42247227981033175,117,119,117,119,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.30986920549956143,0.2984040509235802,0.32123719239403337,117,119,117,119,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5652831729151245,0.5473911814706282,0.5819510924542307,117,119,117,119,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.43437471353458484,0.41762603681458543,0.45052865552612703,112,123,112,123,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.3908832729794085,0.37366412821322037,0.40735777944882956,112,123,112,123,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.28896518161387313,0.2760920188371333,0.3014951838906258,112,123,112,123,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5478926315304956,0.5228700062553225,0.5715816508342034,112,123,112,123,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.44533334695748933,0.4257336604661667,0.4641364320239975,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.4064815712856575,0.38501320410992057,0.42716092724143195,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.28458401329920324,0.26886139871867404,0.3000961425806015,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5678211028202319,0.5403078536949002,0.5943448912076862,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4686835488482333,0.4522473368789586,0.4848585395901606,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.4341791400478946,0.41294704646490393,0.4550982841796108,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.31357502280217076,0.2992622884357762,0.3279924681358803,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5908136393667923,0.5660976363773886,0.615526881343727,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4298012902177491,0.41800355426807384,0.44169164140777356,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.3790285529953147,0.36541893456325375,0.3929769241971214,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.2759318897825858,0.2660593067591969,0.2857871402744324,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5460494148234526,0.5288319287710047,0.5637736244082806,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4744854553920824,0.4636049441520054,0.4850355208971374,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.42994959071859135,0.41691383929657083,0.44284460838886763,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.31788468941465603,0.307763156576018,0.32807679857606076,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.6023156777411313,0.5851420112962202,0.6181998841612811,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4521993351863128,0.43511887507219127,0.46777484588938895,75,76,75,76,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.4078799886504809,0.3907852640304051,0.4243527213384708,75,76,75,76,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.29573544673621655,0.28306905955635014,0.308108022010648,75,76,75,76,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5782262766361237,0.553750868857299,0.6011652154411012,75,76,75,76,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.40242069114459844,0.39223196432236024,0.4123667455741828,412,445,412,445,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.3521738973021218,0.3417100564860884,0.3626019706845349,412,445,412,445,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.25883076509270925,0.2508560752951755,0.26680878631653826,412,445,412,445,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5072585524701811,0.4926278910372887,0.5213451155947525,412,445,412,445,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4046111201618531,0.37880837240213916,0.42932373947467817,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.36508003592162447,0.3383237454618904,0.39159670670033486,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.2747302272165304,0.25576005617864955,0.2938689201524773,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5032071980291649,0.4665734310587579,0.5392204277327151,68,85,68,85,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.43956463079052555,0.418783583121861,0.4586111674623935,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.39181329989642427,0.3699959577240965,0.41242907422415,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.28585808175174815,0.2692279352496068,0.301808671713725,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5588021801882669,0.5293856834976427,0.5853674684830924,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.457370255864004,0.4415427000470289,0.4728967290825329,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.41365230413661763,0.3959492571144525,0.4312615886070701,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.3006062039639801,0.2866730822663587,0.3148807152311435,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.5822507533329454,0.5593045825433373,0.6050707189486211,88,90,88,90,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.5028975289416329,0.4908007283606814,0.5145205818380005,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.4685580409353688,0.45433200140528024,0.48255851752169077,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.35111025410393876,0.3396014080138966,0.3627274301546138,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.6280525685953242,0.6102318292173247,0.6450525140145883,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,mean_stability,0.4258595756242228,0.4046849539952557,0.4459352391744313,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,median_stability,0.3852579583498565,0.36310565849510773,0.4062344734023244,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q25_stability,0.29182582151031855,0.2744135335939067,0.3084346739297372,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,boundary,per_class,all,micro,q75_stability,0.532673449565967,0.5043352083435297,0.5601446755135768,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,all,micro,mean_stability,0.4673887109723282,0.46259614477952893,0.4722204299257309,1399,1449,1850,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,all,micro,median_stability,0.4324901347708058,0.4274103156641124,0.4376772864104482,1399,1449,1850,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,all,micro,q25_stability,0.32218052312228324,0.31832960615457795,0.32605665795771616,1399,1449,1850,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,all,micro,q75_stability,0.5881387120173187,0.5815063254306746,0.5948153175890967,1399,1449,1850,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,all,macro_class,mean_stability,0.4708869567125091,0.46566845890514563,0.4759793033032476,1399,1449,1850,2147,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,all,macro_class,median_stability,0.4360758114531311,0.43067565361759136,0.44137526139573713,1399,1449,1850,2147,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,all,macro_class,q25_stability,0.32586701951278535,0.32188125286781333,0.3298675634382714,1399,1449,1850,2147,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,all,macro_class,q75_stability,0.5924711132244573,0.5852755012687901,0.5994482076642748,1399,1449,1850,2147,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,single_label,micro,mean_stability,0.49898486649549073,0.49330556907743484,0.5043266437306884,886,927,886,927,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,single_label,micro,median_stability,0.46719033595250237,0.46117681973899716,0.47321922973524594,886,927,886,927,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,single_label,micro,q25_stability,0.3477578668520864,0.34324554321252415,0.35230913202365016,886,927,886,927,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,single_label,micro,q75_stability,0.6294504345140292,0.6215001896098049,0.6371331668190096,886,927,886,927,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,single_label,macro_class,mean_stability,0.49270197917671055,0.4856425533660103,0.4988608865886601,886,927,886,927,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,single_label,macro_class,median_stability,0.4596216863771854,0.45223270974186264,0.466271117132723,886,927,886,927,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,single_label,macro_class,q25_stability,0.3419880218305231,0.33625241089729996,0.3472455987877437,886,927,886,927,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,single_label,macro_class,q75_stability,0.6215548728507425,0.6118487590072429,0.6301886886428347,886,927,886,927,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,micro,mean_stability,0.4539191944657319,0.44603017732094347,0.4614182690706484,366,375,615,750,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,micro,median_stability,0.4158792662487282,0.40773826508152616,0.4239100895199645,366,375,615,750,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,micro,q25_stability,0.3107029847588723,0.30428944352305565,0.31732256341022813,366,375,615,750,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,micro,q75_stability,0.5701676822593057,0.5592393557829608,0.5805768837840022,366,375,615,750,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,macro_class,mean_stability,0.4613710577886567,0.44800555460836544,0.47366754493225305,366,375,615,750,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,macro_class,median_stability,0.4249248964200996,0.4108960267473892,0.43812576095049394,366,375,615,750,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,macro_class,q25_stability,0.31877124503257814,0.3092643062477442,0.3278407594725581,366,375,615,750,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,exactly_2_labels,macro_class,q75_stability,0.5798333536280375,0.5616780755122303,0.5972824167164761,366,375,615,750,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,3plus_labels,micro,mean_stability,0.41091180225609086,0.39957160846518625,0.4221508654766709,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,3plus_labels,micro,median_stability,0.37366866168798213,0.36212134594147477,0.3849202095584662,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,3plus_labels,micro,q25_stability,0.2774732438927479,0.2692461586879411,0.2856006859236835,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,3plus_labels,micro,q75_stability,0.5149295348513946,0.49789023607752164,0.5315285376912263,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,mean_stability,0.40463412206603017,0.38345992426631687,0.4256364400465854,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,median_stability,0.36433047524569667,0.3436287380503256,0.38660812556671864,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,q25_stability,0.27152499816673087,0.25476819297060166,0.2905198574537346,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
