section,transform,kind,metric,count,finite_count,mean,std,median,q05,q95,min,max
mct_union_gt_vote_composition,haar_03,haar,background_patch_count,1449,1449,480.968253968254,193.88399757678647,508.0,135.20000000000002,750.5999999999999,0.0,784.0
mct_union_gt_vote_composition,haar_03,haar,mixed_vote,1449,1449,0.18840579710144928,0.6880818569362396,0.0,0.0,1.0,0.0,6.0
mct_union_gt_vote_composition,haar_03,haar,mixed_vote_fraction_all,1449,1449,0.0004906400966183575,0.001791879835771457,0.0,0.0,0.0026041666666666665,0.0,0.015625
mct_union_gt_vote_composition,haar_03,haar,mixed_patch_count,1449,1449,0.3636991028295376,0.9494584720046207,0.0,0.0,2.0,0.0,9.0
mct_union_gt_vote_composition,haar_03,haar,void_vote,1449,1449,17.129744651483783,28.792883079433228,7.0,0.0,63.59999999999991,0.0,321.0
mct_union_gt_vote_composition,haar_03,haar,void_vote_fraction_all,1449,1449,0.04460871002990569,0.0749814663526907,0.018229166666666668,0.0,0.16562499999999974,0.0,0.8359375
mct_union_gt_vote_composition,haar_03,haar,void_patch_count,1449,1449,26.63975155279503,52.62366355247502,10.0,0.0,110.59999999999991,0.0,668.0
mct_union_gt_vote_composition,haar_03,haar,foreground_vote_fraction_valid,1449,1449,0.3753284075862065,0.22001825149724666,0.34564643799472294,0.06707324400648922,0.7568463491115425,0.0,1.0
mct_union_gt_vote_composition,haar_03,haar,background_vote_fraction_valid,1449,1449,0.6246715924137934,0.22001825149724666,0.6543535620052771,0.24315365088845753,0.9329267559935107,0.0,1.0
mct_union_gt_vote_composition,haar_03,haar,foreground_area_fraction_valid,1449,1449,0.367336505448094,0.24982662467325453,0.32950191570881227,0.027645075031928486,0.8194429123000551,0.0,1.0
mct_union_gt_vote_composition,haar_03,haar,foreground_vote_enrichment,1449,1441,1.3042246917776739,0.9252662033644208,1.0479867622724768,0.7244181397855068,2.5901741293532337,0.4165335018023709,14.405263157894733
mct_union_gt_vote_composition,haar_03,haar,top10_foreground_fraction,1449,1449,0.340715115618803,0.19930780041906876,0.3037974683544304,0.06329113924050633,0.6962025316455697,0.0,1.0
mct_union_gt_vote_composition,haar_03,haar,top10_background_fraction,1449,1449,0.6117968743175127,0.20749610088475323,0.6455696202531646,0.24050632911392406,0.8987341772151899,0.0,1.0
mct_union_gt_vote_composition,haar_03,haar,top10_mixed_fraction,1449,1449,0.0004717351993081217,0.0025331220264494273,0.0,0.0,0.0,0.0,0.02531645569620253
mct_union_gt_vote_composition,haar_03,haar,top10_void_fraction,1449,1449,0.04701627486437613,0.07888365277414101,0.02531645569620253,0.0,0.17721518987341772,0.0,0.7974683544303798
mct_vote_comparison,haar_04,haar,vote_spearman,1449,1449,0.17279757276618596,0.07610565249972356,0.16799394292327843,0.057829260602172354,0.3052868463656782,-0.03166491182391414,0.49232201922277136
